"id" "session" "task_type" "temp_ori" "trial" "E2" "chosen" "choice_certain" "indiff" "item_liking" "payoff_liking"
"798" "WS42HCHC2" "2" "Hypothetical" "Prospective" "4" 270 "Item" 2 0.1875 3 2
"799" "WS42HCHC2" "2" "Hypothetical" "Prospective" "5" 45 "Payoff" 2 1.9375 5 4
"800" "WS42HCHC2" "2" "Hypothetical" "Prospective" "6" 175 "Item" 2 0.4375 4 2
"801" "WS46HCHC1" "1" "Hypothetical" "Prospective" "1" 45 "Item" 4 9.9375 5 3
"802" "WS46HCHC1" "1" "Hypothetical" "Prospective" "2" 115 "Item" 4 7.9375 4 2
"803" "WS46HCHC1" "1" "Hypothetical" "Prospective" "3" 175 "Item" 4 7.9375 4 3
"804" "WS46HCHC1" "1" "Hypothetical" "Prospective" "4" 270 "Payoff" 4 7.4375 3 3
"805" "WS46HCHC1" "1" "Hypothetical" "Prospective" "5" 75 "Payoff" 4 11.9375 5 6
"806" "WS46HCHC2" "2" "Hypothetical" "Prospective" "1" 270 "Payoff" 6 7.4375 2 6
"807" "WS46HCHC2" "2" "Hypothetical" "Prospective" "3" 75 "Item" 3 9.9375 4 4
"808" "WS46HCHC2" "2" "Hypothetical" "Prospective" "4" 45 "Payoff" 6 12.4375 4 6
"809" "WS46HCHC2" "2" "Hypothetical" "Prospective" "5" 115 "Item" 5 9.9375 4 6
"810" "WS46HCHC2" "2" "Hypothetical" "Prospective" "6" 175 "Item" 4 8.9375 3 2
"811" "WS47HCHC1" "1" "Hypothetical" "Prospective" "1" 45 "Item" 4 9.9375 5 4
"812" "WS47HCHC1" "1" "Hypothetical" "Prospective" "3" 75 "Item" 4 9.9375 5 4
"813" "WS47HCHC1" "1" "Hypothetical" "Prospective" "4" 175 "Payoff" 5 9.9375 5 6
"814" "WS47HCHC1" "1" "Hypothetical" "Prospective" "5" 115 "Item" 4 9.9375 5 4
"815" "WS47HCHC1" "1" "Hypothetical" "Prospective" "6" 270 "Payoff" 6 -0.0625 5 1
"816" "WS47HCHC2" "2" "Hypothetical" "Prospective" "1" 45 "Item" 4 9.9375 5 5
"817" "WS47HCHC2" "2" "Hypothetical" "Prospective" "2" 75 "Item" 4 9.9375 6 5
"818" "WS47HCHC2" "2" "Hypothetical" "Prospective" "4" 175 "Item" 4 9.9375 7 5
"819" "WS47HCHC2" "2" "Hypothetical" "Prospective" "5" 270 "Item" 3 9.9375 7 5
"820" "WS47HCHC2" "2" "Hypothetical" "Prospective" "6" 115 "Item" 4 9.9375 6 5
"821" "WS48HIRI1" "1" "Hypothetical" "Retrospective" "1" 175 "Item" 6 72.5 6 6
"822" "WS48HIRI1" "1" "Hypothetical" "Retrospective" "3" 270 "Item" 5 72.5 7 7
"823" "WS48HIRI1" "1" "Hypothetical" "Retrospective" "4" 45 "Item" 6 19.8125 5 6
"824" "WS48HIRI1" "1" "Hypothetical" "Retrospective" "5" 115 "Payoff" 5 29.8125 6 6
"825" "WS48HIRI1" "1" "Hypothetical" "Retrospective" "6" 75 "Payoff" 7 24.9375 6 7
"826" "WS48HIRI2" "2" "Real" "Retrospective" "1" 115 "Item" 5 76.5 6 5
"827" "WS48HIRI2" "2" "Real" "Retrospective" "2" 270 "Item" 3 72.5 6 3
"828" "WS48HIRI2" "2" "Real" "Retrospective" "3" 175 "Item" 5 72.5 5 4
"829" "WS48HIRI2" "2" "Real" "Retrospective" "5" 45 "Payoff" 5 25.8125 4 6
"830" "WS48HIRI2" "2" "Real" "Retrospective" "6" 75 "Payoff" 7 34.3125 5 6
"831" "WS49HCRC1" "1" "Hypothetical" "Prospective" "1" 115 "Item" 4 2.8125 7 5
"832" "WS49HCRC1" "1" "Hypothetical" "Prospective" "2" 270 "Item" 2 -1.6875 7 3
"833" "WS49HCRC1" "1" "Hypothetical" "Prospective" "3" 175 "Payoff" 7 3.9375 5 7
"834" "WS49HCRC1" "1" "Hypothetical" "Prospective" "4" 45 "Payoff" 5 5.9375 6 6
"835" "WS49HCRC1" "1" "Hypothetical" "Prospective" "6" 75 "Payoff" 5 4.9375 6 5
"836" "WS49HCRC2" "2" "Real" "Prospective" "1" 115 "Payoff" 6 4.9375 6 7
"837" "WS49HCRC2" "2" "Real" "Prospective" "2" 175 "Payoff" 7 4.9375 6 6
"838" "WS49HCRC2" "2" "Real" "Prospective" "3" 45 "Payoff" 4 5.6875 7 5
"839" "WS49HCRC2" "2" "Real" "Prospective" "5" 270 "Payoff" 6 3.9375 6 7
"840" "WS49HCRC2" "2" "Real" "Prospective" "6" 75 "Payoff" 7 4.9375 6 7
"841" "WS4HIHI1" "1" "Hypothetical" "Retrospective" "1" 115 "Payoff" 3 13.4375 5 3
"842" "WS4HIHI1" "1" "Hypothetical" "Retrospective" "2" 175 "Item" 3 14.4375 3 5
"843" "WS4HIHI1" "1" "Hypothetical" "Retrospective" "4" 270 "Item" 5 14.4375 3 5
"844" "WS4HIHI1" "1" "Hypothetical" "Retrospective" "5" 45 "Item" 5 13.3125 4 6
"845" "WS4HIHI1" "1" "Hypothetical" "Retrospective" "6" 75 "Item" 5 14.1875 3 5
"846" "WS50HIRI1" "1" "Hypothetical" "Retrospective" "1" 45 "Payoff" 5 0.6875 2 2
"847" "WS50HIRI1" "1" "Hypothetical" "Retrospective" "3" 75 "Payoff" 5 2.4375 2 2
"848" "WS50HIRI1" "1" "Hypothetical" "Retrospective" "4" 115 "Item" 6 5.0625 3 3
"849" "WS50HIRI1" "1" "Hypothetical" "Retrospective" "5" 270 "Payoff" 7 5.8125 3 3
"850" "WS50HIRI1" "1" "Hypothetical" "Retrospective" "6" 175 "Item" 6 5.9375 3 3
"851" "WS50HIRI2" "2" "Real" "Retrospective" "1" 115 "Payoff" 5 0.9375 1 1
"852" "WS50HIRI2" "2" "Real" "Retrospective" "2" 175 "Payoff" 5 0.9375 1 1
"853" "WS50HIRI2" "2" "Real" "Retrospective" "3" 75 "Payoff" 5 1.4375 1 2
"854" "WS50HIRI2" "2" "Real" "Retrospective" "4" 270 "Item" 5 1.9375 1 2
"855" "WS50HIRI2" "2" "Real" "Retrospective" "6" 45 "Payoff" 5 2.4375 1 2
"856" "WS51HIRI1" "1" "Hypothetical" "Retrospective" "2" 175 "Item" 5 72.5 7 5
"857" "WS51HIRI1" "1" "Hypothetical" "Retrospective" "3" 270 "Item" 7 72.5 7 5
"858" "WS51HIRI1" "1" "Hypothetical" "Retrospective" "4" 115 "Item" 2 96.5 7 5
"859" "WS51HIRI1" "1" "Hypothetical" "Retrospective" "5" 45 "Item" 2 72.5 7 6
"860" "WS51HIRI1" "1" "Hypothetical" "Retrospective" "6" 75 "Item" 2 72.5 7 6
"861" "WS51HIRI2" "2" "Real" "Retrospective" "1" 175 "Item" 7 6.1875 7 7
"862" "WS51HIRI2" "2" "Real" "Retrospective" "2" 45 "Item" 7 72.5 7 7
"863" "WS51HIRI2" "2" "Real" "Retrospective" "4" 270 "Item" 7 72.5 7 7
"864" "WS51HIRI2" "2" "Real" "Retrospective" "5" 115 "Item" 7 84.5 7 7
"865" "WS51HIRI2" "2" "Real" "Retrospective" "6" 75 "Item" 7 81 7 7
"866" "WS5HCRC1" "1" "Hypothetical" "Prospective" "1" 75 "Item" 2 8.9375 7 7
"867" "WS5HCRC1" "1" "Hypothetical" "Prospective" "2" 45 "Item" 2 12.9375 7 7
"868" "WS5HCRC1" "1" "Hypothetical" "Prospective" "3" 115 "Item" 4 9.9375 7 7
"869" "WS5HCRC1" "1" "Hypothetical" "Prospective" "4" 270 "Item" 4 7.8125 5 7
"870" "WS5HCRC1" "1" "Hypothetical" "Prospective" "6" 175 "Item" 4 12.9375 7 7
"871" "WS5HCRC2" "2" "Real" "Prospective" "1" 270 "Item" 5 8.8125 7 7
"872" "WS5HCRC2" "2" "Real" "Prospective" "2" 175 "Item" 3 8.4375 7 7
"873" "WS5HCRC2" "2" "Real" "Prospective" "3" 75 "Item" 3 10.1875 7 7
"874" "WS5HCRC2" "2" "Real" "Prospective" "5" 115 "Payoff" 4 8.9375 7 7
"875" "WS5HCRC2" "2" "Real" "Prospective" "6" 45 "Item" 2 10.0625 7 7
"876" "WS6HIRI1" "1" "Hypothetical" "Retrospective" "2" 175 "Payoff" 7 4.4375 5 7
"877" "WS6HIRI1" "1" "Hypothetical" "Retrospective" "3" 115 "Item" 4 9.9375 7 6
"878" "WS6HIRI1" "1" "Hypothetical" "Retrospective" "4" 75 "Item" 6 14.9375 7 7
"879" "WS6HIRI1" "1" "Hypothetical" "Retrospective" "5" 45 "Item" 4 14.9375 5 6
"880" "WS6HIRI1" "1" "Hypothetical" "Retrospective" "6" 270 "Payoff" 2 -9.6875 4 2
"881" "WS6HIRI2" "2" "Real" "Retrospective" "1" 270 "Item" 7 72.5 7 7
"882" "WS6HIRI2" "2" "Real" "Retrospective" "2" 75 "Item" 6 15.9375 6 2
"883" "WS6HIRI2" "2" "Real" "Retrospective" "3" 115 "Payoff" 4 15.0625 7 2
"884" "WS6HIRI2" "2" "Real" "Retrospective" "5" 175 "Item" 6 9.9375 7 3
"885" "WS6HIRI2" "2" "Real" "Retrospective" "6" 45 "Item" 7 15.0625 5 7
"886" "WS7HCHC1" "1" "Hypothetical" "Prospective" "1" 175 "Payoff" 4 7.4375 3 4
"887" "WS7HCHC1" "1" "Hypothetical" "Prospective" "2" 115 "Item" 4 6.9375 3 4
"888" "WS7HCHC1" "1" "Hypothetical" "Prospective" "4" 270 "Payoff" 4 -0.1875 4 2
"889" "WS7HCHC1" "1" "Hypothetical" "Prospective" "5" 45 "Item" 5 17.9375 5 5
"890" "WS7HCHC1" "1" "Hypothetical" "Prospective" "6" 75 "Payoff" 4 -0.0625 5 4
"891" "WS7HCHC2" "2" "Hypothetical" "Prospective" "1" 75 "Payoff" 4 15.3125 5 4
"892" "WS7HCHC2" "2" "Hypothetical" "Prospective" "2" 270 "Payoff" 3 -0.1875 4 3
"893" "WS7HCHC2" "2" "Hypothetical" "Prospective" "3" 175 "Payoff" 3 -0.6875 4 3
"894" "WS7HCHC2" "2" "Hypothetical" "Prospective" "5" 115 "Payoff" 4 5.8125 5 4
"895" "WS7HCHC2" "2" "Hypothetical" "Prospective" "6" 45 "Payoff" 5 16.3125 5 5
"896" "WS8HIRI1" "1" "Hypothetical" "Retrospective" "1" 270 "Payoff" 5 11.9375 6 7
"897" "WS8HIRI1" "1" "Hypothetical" "Retrospective" "3" 75 "Item" 4 15.1875 7 7
"898" "WS8HIRI1" "1" "Hypothetical" "Retrospective" "4" 175 "Payoff" 6 19.9375 7 7
"899" "WS8HIRI1" "1" "Hypothetical" "Retrospective" "5" 45 "Item" 4 14.9375 7 7
"900" "WS8HIRI1" "1" "Hypothetical" "Retrospective" "6" 115 "Payoff" 6 15.9375 7 7
"901" "WS8HIRI2" "2" "Real" "Retrospective" "1" 270 "Payoff" 5 5.4375 7 7
"902" "WS8HIRI2" "2" "Real" "Retrospective" "2" 75 "Payoff" 5 6.9375 7 7
"903" "WS8HIRI2" "2" "Real" "Retrospective" "4" 175 "Payoff" 6 6.9375 7 7
"904" "WS8HIRI2" "2" "Real" "Retrospective" "5" 115 "Payoff" 5 7.4375 7 7
"905" "WS8HIRI2" "2" "Real" "Retrospective" "6" 45 "Item" 5 9.9375 7 7
